ActivityCode,UserID,WorkCode,AssignmentID,ProductID,Quantity,Timestamp,LocationID
PickPut,434,30,8039791,44669.0,2.0,2025-12-02 16:23:07.537,8421.0
PickPut,67,30,8039258,29021.0,1.0,2025-12-02 16:23:23.480,254615.0
PickPut,444,10,8037926,16.0,1.0,2025-12-02 16:23:28.003,22.0
PickPut,494,30,8039829,2313.0,10.0,2025-12-02 16:23:33.290,8057.0
PickPut,498,30,8039359,41810.0,2.0,2025-12-02 16:23:34.050,24613.0
PickPut,322,20,8039542,2673.0,1.0,2025-12-02 16:23:34.370,104425.0
PickPut,497,20,8040228,12676.0,1.0,2025-12-02 16:23:34.530,54626.0
PickPut,322,20,8039543,2673.0,1.0,2025-12-02 16:23:34.690,104425.0
PickPut,322,20,8039544,2673.0,1.0,2025-12-02 16:23:35.013,104425.0
PickPut,322,20,8039545,2673.0,1.0,2025-12-02 16:23:35.210,104425.0
PickPut,322,20,8039546,2673.0,1.0,2025-12-02 16:23:35.413,104425.0
PickPut,322,20,8039547,2673.0,1.0,2025-12-02 16:23:35.593,104425.0
PickPut,322,20,8039548,2673.0,1.0,2025-12-02 16:23:35.783,104425.0
PickPut,322,20,8039549,2673.0,1.0,2025-12-02 16:23:35.993,104425.0
PickPut,322,20,8039550,2673.0,1.0,2025-12-02 16:23:36.187,104425.0
PickPut,498,30,8039461,41810.0,6.0,2025-12-02 16:23:36.290,24613.0
PickPut,322,20,8039561,2673.0,1.0,2025-12-02 16:23:36.370,104425.0
PickPut,434,30,8039812,2363.0,15.0,2025-12-02 16:23:41.523,1176.0
PickPut,467,30,8040377,8228.0,16.0,2025-12-02 16:23:42.790,1918.0
PickPut,471,30,8040910,41935.0,5.0,2025-12-02 16:23:49.070,17.0
PickPut,488,30,8039811,19837.0,6.0,2025-12-02 16:23:58.843,4356.0
PickPut,488,30,8039843,19837.0,3.0,2025-12-02 16:23:59.763,4356.0
PickPut,467,30,8040341,516.0,2.0,2025-12-02 16:24:08.210,4385.0
PickPut,471,30,8041142,260.0,5.0,2025-12-02 16:24:13.950,38907.0
PickPut,501,20,8040150,49801.0,1.0,2025-12-02 16:24:14.220,14181.0
PickPut,497,20,8040213,6276.0,1.0,2025-12-02 16:24:27.927,12161.0
PickPut,221,30,8039813,47045.0,11.0,2025-12-02 16:24:32.307,59887.0
PickPut,221,30,8039814,47045.0,11.0,2025-12-02 16:24:32.760,59887.0
PickPut,494,30,8039133,49723.0,25.0,2025-12-02 16:24:39.613,7503.0
PickPut,494,30,8039193,49723.0,25.0,2025-12-02 16:24:40.230,7503.0
PickPut,467,30,8040377,28688.0,5.0,2025-12-02 16:24:40.590,1216.0
PickPut,497,20,8040211,26033.0,1.0,2025-12-02 16:24:49.710,20982.0
PickPut,467,30,8039354,2293.0,2.0,2025-12-02 16:25:04.950,3823.0
PickPut,501,20,8040151,48738.0,1.0,2025-12-02 16:25:10.023,30340.0
PickPut,480,30,8039830,4118.0,2.0,2025-12-02 16:25:16.780,29359.0
PickPut,473,30,8040362,49940.0,2.0,2025-12-02 16:25:17.933,9557.0
PickPut,494,30,8039127,49723.0,50.0,2025-12-02 16:25:17.947,7503.0
PickPut,221,30,8039320,42006.0,10.0,2025-12-02 16:25:21.880,3021.0
PickPut,473,30,8039108,435.0,10.0,2025-12-02 16:25:50.037,4621.0
PickPut,473,30,8039248,49643.0,1.0,2025-12-02 16:25:56.530,3972.0
PickPut,444,10,8037926,49802.0,3.0,2025-12-02 16:26:10.850,4739.0
PickPut,494,30,8039169,29326.0,1.0,2025-12-02 16:26:11.067,622216.0
PickPut,473,30,8039636,47583.0,1.0,2025-12-02 16:26:13.053,3923.0
PickPut,434,30,8040401,2287.0,14.0,2025-12-02 16:26:14.023,57250.0
PickPut,467,30,8040396,2764.0,1.0,2025-12-02 16:26:16.980,5761.0
PickPut,67,30,8039314,24798.0,4.0,2025-12-02 16:26:20.367,1911.0
PickPut,498,30,8039489,7626.0,2.0,2025-12-02 16:26:27.250,69754.0
PickPut,501,20,8040183,39486.0,1.0,2025-12-02 16:26:30.180,254734.0
PickPut,480,30,8040338,49928.0,7.0,2025-12-02 16:26:30.903,3023.0
PickPut,488,30,8039790,21223.0,3.0,2025-12-02 16:26:33.973,5982099.0
AssignmentOpen,476,10,8037933,,,2025-12-02 16:26:39.120,
PickPut,390,20,8040580,3842.0,1.0,2025-12-02 16:26:40.850,12249.0
PickPut,473,30,8039448,2197.0,6.0,2025-12-02 16:26:47.860,3026.0
PickPut,498,30,8039489,28126.0,3.0,2025-12-02 16:26:53.340,16421.0
PickPut,322,20,8039552,6481.0,1.0,2025-12-02 16:26:56.370,216639.0
PickPut,471,30,8039765,5041.0,10.0,2025-12-02 16:26:57.960,5922.0
PickPut,434,30,8040366,2042.0,9.0,2025-12-02 16:26:59.807,18808.0
PickPut,488,30,8039786,46709.0,1.0,2025-12-02 16:27:00.970,1120.0
PickPut,494,30,8039425,36429.0,12.0,2025-12-02 16:27:07.820,10743.0
PickPut,480,30,8040334,49928.0,7.0,2025-12-02 16:27:09.507,3023.0
PickPut,390,20,8040581,53555.0,1.0,2025-12-02 16:27:19.247,21926.0
PickPut,488,30,8040437,46709.0,8.0,2025-12-02 16:27:22.840,1120.0
PickPut,434,30,8040366,8253.0,9.0,2025-12-02 16:27:25.503,1182.0
PickPut,494,30,8039169,2014.0,1.0,2025-12-02 16:27:25.800,9552.0
PickPut,467,30,8040327,58.0,11.0,2025-12-02 16:27:26.373,1921.0
PickPut,488,30,8040430,51694.0,2.0,2025-12-02 16:27:29.580,4605.0
PickPut,262,30,8039834,1746.0,2.0,2025-12-02 16:27:39.510,14624.0
PickPut,480,30,8039771,32758.0,3.0,2025-12-02 16:27:41.437,2653.0
PickPut,467,30,8039360,5029.0,20.0,2025-12-02 16:27:45.183,3336.0
PickPut,434,30,8039340,49756.0,20.0,2025-12-02 16:27:47.833,124.0
PickPut,221,30,8039828,54442.0,25.0,2025-12-02 16:27:48.277,6720.0
PickPut,494,30,8039425,42212.0,8.0,2025-12-02 16:27:49.513,2945930.0
PickPut,488,30,8039786,414.0,7.0,2025-12-02 16:27:54.403,621693.0
PickPut,467,30,8040431,1349.0,1.0,2025-12-02 16:28:06.840,4371.0
PickPut,494,30,8039803,52049.0,1.0,2025-12-02 16:28:07.307,9551.0
PickPut,473,30,8040322,2197.0,24.0,2025-12-02 16:28:07.410,3026.0
PickPut,434,30,8040401,45900.0,24.0,2025-12-02 16:28:14.173,2991.0
PickPut,498,30,8039489,29141.0,1.0,2025-12-02 16:28:18.900,98679.0
PickPut,480,30,8039381,4411.0,10.0,2025-12-02 16:28:19.297,37270.0
PickPut,221,30,8039194,26909.0,10.0,2025-12-02 16:28:25.347,48316.0
PickPut,473,30,8039172,1333.0,2.0,2025-12-02 16:28:25.630,8.0
PickPut,67,30,8039314,2181.0,25.0,2025-12-02 16:28:25.970,7498.0
PickPut,390,20,8040539,36774.0,1.0,2025-12-02 16:28:30.280,22952.0
PickPut,488,30,8040437,45989.0,2.0,2025-12-02 16:28:36.257,25820.0
PickPut,488,30,8040438,45989.0,8.0,2025-12-02 16:28:36.907,25820.0
PickPut,460,30,8039212,13312.0,3.0,2025-12-02 16:28:37.283,10745.0
PickPut,434,30,8040412,3.0,18.0,2025-12-02 16:28:38.157,18056.0
PickPut,262,30,8039474,2181.0,20.0,2025-12-02 16:28:38.703,7498.0
PickPut,467,30,8039171,43265.0,1.0,2025-12-02 16:28:38.840,4015.0
PickPut,221,30,8039798,461.0,10.0,2025-12-02 16:28:43.183,21122.0
PickPut,473,30,8039211,49835.0,1.0,2025-12-02 16:28:44.537,272003.0
PickPut,480,30,8039381,49644.0,6.0,2025-12-02 16:28:45.247,3972.0
PickPut,498,30,8039461,32895.0,20.0,2025-12-02 16:28:52.543,2311492.0
PickPut,460,30,8039120,29606.0,10.0,2025-12-02 16:28:52.737,2063.0
PickPut,262,30,8039834,486.0,7.0,2025-12-02 16:28:56.637,803.0
PickPut,467,30,8039695,6706.0,2.0,2025-12-02 16:28:57.103,5763.0
PickPut,322,20,8039558,42004.0,1.0,2025-12-02 16:29:02.947,107191.0
PickPut,221,30,8039811,690.0,7.0,2025-12-02 16:29:08.860,1199.0
PickPut,480,30,8040388,47583.0,8.0,2025-12-02 16:29:15.187,3923.0
PickPut,494,30,8039807,56262.0,15.0,2025-12-02 16:29:16.123,9429.0
PickPut,460,30,8039132,29606.0,20.0,2025-12-02 16:29:18.723,2063.0
PickPut,488,30,8040423,49695.0,7.0,2025-12-02 16:29:20.663,4346.0
PickPut,473,30,8039108,51646.0,21.0,2025-12-02 16:29:25.423,5994007.0
PickPut,494,30,8039169,1221.0,1.0,2025-12-02 16:29:29.170,3191.0
PickPut,467,30,8039329,41712.0,3.0,2025-12-02 16:29:29.190,317323.0
PickPut,434,30,8039340,3.0,3.0,2025-12-02 16:29:30.080,18056.0
PickPut,498,30,8039359,41759.0,4.0,2025-12-02 16:29:32.063,151265.0
PickPut,434,30,8040436,3.0,5.0,2025-12-02 16:29:32.600,18056.0
PickPut,434,30,8040443,3.0,4.0,2025-12-02 16:29:35.360,18056.0
PickPut,221,30,8039190,2040.0,5.0,2025-12-02 16:29:40.290,18064.0
PickPut,488,30,8040423,2637.0,6.0,2025-12-02 16:29:44.727,131268.0
PickPut,480,30,8040329,657.0,3.0,2025-12-02 16:29:45.127,1136.0
PickPut,467,30,8039440,186.0,20.0,2025-12-02 16:29:45.300,13138.0
PickPut,480,30,8040330,657.0,10.0,2025-12-02 16:29:46.030,1136.0
PickPut,444,10,8037926,41241.0,1.0,2025-12-02 16:29:48.067,402810.0
PickPut,460,30,8039212,6782.0,8.0,2025-12-02 16:29:48.697,428.0
PickPut,494,30,8039803,24585.0,1.0,2025-12-02 16:29:55.023,2981.0
PickPut,494,30,8039845,24585.0,2.0,2025-12-02 16:29:56.090,2981.0
PickPut,476,10,8037933,3406.0,3.0,2025-12-02 16:29:57.127,61319.0
PickPut,221,30,8039190,32592.0,50.0,2025-12-02 16:30:00.680,1294059.0
PickPut,434,30,8039764,3.0,10.0,2025-12-02 16:30:01.250,18056.0
PickPut,460,30,8040090,37936.0,8.0,2025-12-02 16:30:02.033,429.0
PickPut,471,30,8040909,41935.0,3.0,2025-12-02 16:30:03.360,17.0
PickPut,471,30,8040908,41935.0,2.0,2025-12-02 16:30:04.037,17.0
PickPut,471,30,8040907,41935.0,4.0,2025-12-02 16:30:04.583,17.0
PickPut,473,30,8040401,49940.0,1.0,2025-12-02 16:30:06.670,9557.0
PickPut,480,30,8039381,23597.0,1.0,2025-12-02 16:30:12.120,46624.0
PickPut,390,20,8040582,10970.0,1.0,2025-12-02 16:30:17.483,9917.0
PickPut,460,30,8039447,3.0,10.0,2025-12-02 16:30:20.287,18056.0
PickPut,221,30,8041140,21871.0,1.0,2025-12-02 16:30:22.700,2566.0
PickPut,467,30,8039779,2045.0,2.0,2025-12-02 16:30:22.887,2662.0
PickPut,473,30,8040366,2328.0,1.0,2025-12-02 16:30:24.297,63675.0
PickPut,494,30,8039169,178.0,1.0,2025-12-02 16:30:27.057,4606.0
PickPut,494,30,8039169,178.0,2.0,2025-12-02 16:30:27.297,4606.0
PickPut,221,30,8039828,847.0,2.0,2025-12-02 16:30:40.370,2567.0
PickPut,473,30,8040401,2385.0,1.0,2025-12-02 16:30:43.247,10755.0
PickPut,460,30,8039144,29238.0,20.0,2025-12-02 16:30:44.010,1183.0
PickPut,471,30,8040362,41071.0,1.0,2025-12-02 16:30:48.200,630230.0
PickPut,221,30,8039810,56259.0,4.0,2025-12-02 16:30:55.877,1908.0
PickPut,434,30,8040321,408.0,3.0,2025-12-02 16:30:58.433,81.0
PickPut,467,30,8039779,649.0,1.0,2025-12-02 16:31:01.563,813.0
PickPut,460,30,8039120,19508.0,10.0,2025-12-02 16:31:08.867,3908.0
PickPut,473,30,8039646,46748.0,15.0,2025-12-02 16:31:09.653,31408.0
PickPut,67,30,8039812,47045.0,3.0,2025-12-02 16:31:13.930,59887.0
PickPut,498,30,8039359,41921.0,8.0,2025-12-02 16:31:32.533,40952.0
PickPut,434,30,8039782,23010.0,12.0,2025-12-02 16:31:34.320,655.0
PickPut,460,30,8039787,52962.0,11.0,2025-12-02 16:31:34.810,4335.0
PickPut,434,30,8039417,34604.0,1.0,2025-12-02 16:31:54.313,22824.0
PickPut,480,30,8039102,1913.0,10.0,2025-12-02 16:31:55.203,78374.0
PickPut,444,10,8037926,3304.0,5.0,2025-12-02 16:31:57.213,4515.0
PickPut,498,30,8039489,13855.0,2.0,2025-12-02 16:32:02.413,16145.0
PickPut,460,30,8039787,33410.0,12.0,2025-12-02 16:32:06.397,3888.0
PickPut,67,30,8040333,179.0,5.0,2025-12-02 16:32:06.460,3892.0
PickPut,494,30,8040336,56018.0,19.0,2025-12-02 16:32:15.630,424.0
PickPut,473,30,8040401,49706.0,35.0,2025-12-02 16:32:21.210,9614.0
PickPut,221,30,8039786,461.0,10.0,2025-12-02 16:32:23.763,21122.0
AssignmentOpen,444,10,8037926,,,2025-12-02 16:32:38.730,
PickPut,221,30,8040423,45626.0,1.0,2025-12-02 16:32:42.453,15569.0
PickPut,67,30,8040350,179.0,5.0,2025-12-02 16:32:48.973,3892.0
PickPut,460,30,8039412,42796.0,2.0,2025-12-02 16:32:54.343,1898.0
PickPut,494,30,8040319,43392.0,4.0,2025-12-02 16:32:56.133,622078.0
PickPut,471,30,8039636,2025.0,150.0,2025-12-02 16:32:56.847,5750.0
PickPut,221,30,8041276,40922.0,15.0,2025-12-02 16:32:57.460,800.0
PickPut,262,30,8040373,46709.0,5.0,2025-12-02 16:32:58.337,1120.0
PickPut,390,20,8040583,39545.0,1.0,2025-12-02 16:33:05.123,4972.0
PickPut,67,30,8040337,179.0,5.0,2025-12-02 16:33:06.817,3892.0
PickPut,480,30,8039335,42862.0,4.0,2025-12-02 16:33:08.457,8800.0
PickPut,473,30,8041224,50353.0,15.0,2025-12-02 16:33:09.483,13748.0
PickPut,488,30,8040349,30011.0,5.0,2025-12-02 16:33:10.613,54841.0
PickPut,434,30,8040376,408.0,3.0,2025-12-02 16:33:23.257,81.0
PickPut,494,30,8040439,43392.0,11.0,2025-12-02 16:33:24.263,622078.0
PickPut,460,30,8039397,7421.0,10.0,2025-12-02 16:33:26.790,788.0
PickPut,473,30,8040366,310.0,9.0,2025-12-02 16:33:31.240,2661.0
PickPut,262,30,8040379,3696.0,25.0,2025-12-02 16:33:37.213,5745.0
PickPut,473,30,8040366,5371.0,1.0,2025-12-02 16:33:40.653,377700.0
PickPut,460,30,8039212,6222.0,12.0,2025-12-02 16:33:57.347,580884.0
PickPut,488,30,8040349,56412.0,14.0,2025-12-02 16:33:57.367,59.0
PickPut,390,20,8040584,143.0,1.0,2025-12-02 16:34:07.487,230.0
PickPut,262,30,8040413,185.0,5.0,2025-12-02 16:34:07.823,4336.0
PickPut,467,30,8040437,56654.0,2.0,2025-12-02 16:34:10.810,474.0
PickPut,460,30,8040090,41779.0,5.0,2025-12-02 16:34:11.503,849477.0
PickPut,67,30,8039133,56533.0,12.0,2025-12-02 16:34:15.317,306016.0
PickPut,467,30,8040377,56654.0,4.0,2025-12-02 16:34:15.317,474.0
PickPut,488,30,8040347,56412.0,63.0,2025-12-02 16:34:22.220,59.0
PickPut,494,30,8040429,35860.0,20.0,2025-12-02 16:34:23.017,422.0
PickPut,434,30,8040320,407.0,9.0,2025-12-02 16:34:28.583,81.0
PickPut,488,30,8040349,3718.0,1.0,2025-12-02 16:34:33.050,47575.0
PickPut,488,30,8040344,3718.0,2.0,2025-12-02 16:34:33.700,47575.0
PickPut,488,30,8040349,43513.0,2.0,2025-12-02 16:34:45.280,2977.0
PickPut,473,30,8039764,43616.0,20.0,2025-12-02 16:34:46.217,1210.0
PickPut,460,30,8039747,49733.0,12.0,2025-12-02 16:34:46.837,5923.0
PickPut,67,30,8040345,799.0,1.0,2025-12-02 16:34:48.543,14625.0
PickPut,262,30,8040407,45768.0,1.0,2025-12-02 16:34:50.603,1174.0
PickPut,262,30,8040363,45768.0,2.0,2025-12-02 16:34:52.293,1174.0
PickPut,471,30,8039447,187.0,20.0,2025-12-02 16:34:57.267,4715122.0
PickPut,488,30,8040355,42654.0,1.0,2025-12-02 16:35:04.623,1157.0
PickPut,488,30,8040328,42654.0,1.0,2025-12-02 16:35:05.433,1157.0
PickPut,494,30,8039843,50963.0,10.0,2025-12-02 16:35:07.913,281.0
PickPut,434,30,8040320,23010.0,29.0,2025-12-02 16:35:11.987,655.0
PickPut,67,30,8039127,29021.0,2.0,2025-12-02 16:35:17.223,254615.0
PickPut,262,30,8040379,49699.0,3.0,2025-12-02 16:35:17.777,414.0
PickPut,460,30,8039144,5016.0,10.0,2025-12-02 16:35:19.333,2536.0
PickPut,494,30,8040386,4.0,3.0,2025-12-02 16:35:22.580,1122.0
PickPut,473,30,8040436,49657.0,1.0,2025-12-02 16:35:26.210,9614.0
PickPut,488,30,8040393,49699.0,2.0,2025-12-02 16:35:28.873,414.0
PickPut,467,30,8040327,7.0,24.0,2025-12-02 16:35:30.497,63428.0
PickPut,480,30,8039798,33410.0,20.0,2025-12-02 16:35:30.887,3888.0
PickPut,221,30,8039163,8960.0,1.0,2025-12-02 16:35:35.413,66.0
PickPut,467,30,8040388,7.0,7.0,2025-12-02 16:35:36.963,63428.0
PickPut,488,30,8040347,45768.0,1.0,2025-12-02 16:35:51.243,1174.0
PickPut,262,30,8040413,49695.0,10.0,2025-12-02 16:35:52.197,4346.0
PickPut,473,30,8039340,46996.0,5.0,2025-12-02 16:35:53.347,318.0
PickPut,471,30,8039320,7848.0,5.0,2025-12-02 16:35:54.540,19982.0
PickPut,471,30,8039425,7848.0,8.0,2025-12-02 16:35:55.850,19982.0
PickPut,471,30,8039102,7848.0,10.0,2025-12-02 16:35:59.313,19982.0
PickPut,262,30,8040356,43513.0,3.0,2025-12-02 16:36:10.447,2977.0
PickPut,67,30,8039193,307.0,15.0,2025-12-02 16:36:10.550,13255.0
PickPut,467,30,8040388,49702.0,25.0,2025-12-02 16:36:16.460,20704.0
PickPut,480,30,8039798,40171.0,8.0,2025-12-02 16:36:18.477,430.0
PickPut,494,30,8040336,4517.0,25.0,2025-12-02 16:36:22.223,39387.0
PickPut,473,30,8039834,33152.0,10.0,2025-12-02 16:36:25.600,2654.0
PickPut,262,30,8040356,3718.0,1.0,2025-12-02 16:36:28.150,47575.0
PickPut,434,30,8040333,56716.0,3.0,2025-12-02 16:36:32.330,15941.0
PickPut,221,30,8039719,1396.0,7.0,2025-12-02 16:36:35.103,8337.0
PickPut,467,30,8039722,49718.0,12.0,2025-12-02 16:36:41.523,288387.0
PickPut,471,30,8039646,17.0,16.0,2025-12-02 16:36:41.973,664.0
PickPut,221,30,8039109,29021.0,2.0,2025-12-02 16:36:48.840,254615.0
PickPut,494,30,8040319,36550.0,5.0,2025-12-02 16:36:57.747,739230.0
PickPut,494,30,8040319,2414.0,3.0,2025-12-02 16:37:11.553,2982.0
PickPut,221,30,8039775,55475.0,3.0,2025-12-02 16:37:12.050,3019.0
PickPut,467,30,8040388,3708.0,10.0,2025-12-02 16:37:12.697,2671.0
PickPut,473,30,8039120,49736.0,9.0,2025-12-02 16:37:15.917,10242.0
PickPut,471,30,8040401,12845.0,1.0,2025-12-02 16:37:19.763,616287.0
PickPut,262,30,8040356,56412.0,14.0,2025-12-02 16:37:28.887,59.0
PickPut,262,30,8040357,56412.0,14.0,2025-12-02 16:37:30.410,59.0
PickPut,488,30,8040393,3692.0,5.0,2025-12-02 16:37:30.457,3.0
PickPut,473,30,8040443,47583.0,2.0,2025-12-02 16:37:36.013,3923.0
PickPut,471,30,8039172,49775.0,1.0,2025-12-02 16:37:38.103,3924.0
PickPut,488,30,8040399,41094.0,1.0,2025-12-02 16:37:40.810,21205.0
PickPut,473,30,8040436,47583.0,2.0,2025-12-02 16:37:44.127,3923.0
PickPut,467,30,8040388,24101.0,10.0,2025-12-02 16:37:44.753,621329.0
PickPut,494,30,8040375,2363.0,6.0,2025-12-02 16:37:46.947,1176.0
PickPut,221,30,8039476,2361.0,20.0,2025-12-02 16:37:58.547,43556.0
PickPut,471,30,8039381,46439.0,1.0,2025-12-02 16:38:00.237,2996.0
PickPut,473,30,8039343,657.0,1.0,2025-12-02 16:38:01.540,1136.0
PickPut,488,30,8040406,55774.0,8.0,2025-12-02 16:38:05.197,418.0
PickPut,460,30,8039335,41734.0,1.0,2025-12-02 16:38:10.650,22600.0
PickPut,467,30,8040388,41358.0,5.0,2025-12-02 16:38:11.770,14655.0
PickPut,488,30,8040399,51694.0,5.0,2025-12-02 16:38:26.370,4605.0
PickPut,473,30,8039314,2197.0,6.0,2025-12-02 16:38:29.167,3026.0
PickPut,480,30,8039447,2357.0,2.0,2025-12-02 16:38:37.073,75127.0
PickPut,460,30,8039812,46624.0,3.0,2025-12-02 16:38:37.370,1211.0
PickPut,471,30,8040329,1390.0,12.0,2025-12-02 16:38:40.260,26889.0
PickPut,467,30,8040412,544.0,17.0,2025-12-02 16:38:42.230,115033.0
PickPut,221,30,8039438,2361.0,15.0,2025-12-02 16:38:48.513,43556.0
PickPut,473,30,8039194,2197.0,15.0,2025-12-02 16:38:48.577,3026.0
PickPut,262,30,8040379,23022.0,10.0,2025-12-02 16:38:52.070,12707.0
PickPut,460,30,8039412,54935.0,5.0,2025-12-02 16:38:53.370,25332.0
PickPut,67,30,8041401,47045.0,5.0,2025-12-02 16:38:58.073,59887.0
PickPut,467,30,8040388,50082.0,1.0,2025-12-02 16:38:58.197,131654.0
PickPut,322,20,8041160,722.0,1.0,2025-12-02 16:38:59.200,160534.0
PickPut,322,20,8041165,722.0,1.0,2025-12-02 16:38:59.640,160534.0
PickPut,473,30,8039340,41734.0,1.0,2025-12-02 16:38:59.997,22600.0
PickPut,322,20,8041166,722.0,1.0,2025-12-02 16:39:00.173,160534.0
PickPut,322,20,8041167,722.0,1.0,2025-12-02 16:39:00.627,160534.0
PickPut,322,20,8041168,722.0,1.0,2025-12-02 16:39:01.020,160534.0
PickPut,471,30,8039782,50364.0,6.0,2025-12-02 16:39:05.350,2543.0
PickPut,480,30,8039845,51106.0,4.0,2025-12-02 16:39:07.927,32668.0
PickPut,390,20,8041240,32031.0,1.0,2025-12-02 16:39:10.747,5557003.0
PickPut,390,20,8041241,32031.0,1.0,2025-12-02 16:39:10.897,5557003.0
PickPut,390,20,8041242,32031.0,1.0,2025-12-02 16:39:11.103,5557003.0
PickPut,67,30,8041400,49845.0,10.0,2025-12-02 16:39:13.337,34232.0
PickPut,460,30,8039144,47583.0,4.0,2025-12-02 16:39:13.873,3923.0
PickPut,473,30,8039474,23597.0,1.0,2025-12-02 16:39:16.403,46624.0
PickPut,480,30,8040431,5317.0,1.0,2025-12-02 16:39:25.657,2555.0
PickPut,67,30,8039843,179.0,2.0,2025-12-02 16:39:28.500,3892.0
PickPut,460,30,8040333,3784.0,1.0,2025-12-02 16:39:33.460,15571.0
PickPut,471,30,8040329,53279.0,6.0,2025-12-02 16:39:41.110,3979.0
PickPut,460,30,8040090,41699.0,5.0,2025-12-02 16:39:41.530,9437.0
PickPut,480,30,8041224,51626.0,2.0,2025-12-02 16:39:43.300,4363.0
PickPut,473,30,8040443,1456.0,3.0,2025-12-02 16:39:48.790,9616.0
PickPut,467,30,8040338,545.0,19.0,2025-12-02 16:39:48.880,9621.0
PickPut,471,30,8039172,49660.0,1.0,2025-12-02 16:39:51.837,12081.0
PickPut,262,30,8040394,19837.0,2.0,2025-12-02 16:39:52.217,4356.0
PickPut,460,30,8039412,49657.0,1.0,2025-12-02 16:39:55.740,9614.0
PickPut,480,30,8039108,2188.0,20.0,2025-12-02 16:40:01.630,3934.0
PickPut,467,30,8040377,55947.0,5.0,2025-12-02 16:40:06.577,26085.0
PickPut,460,30,8039812,56260.0,2.0,2025-12-02 16:40:07.790,3024.0
PickPut,473,30,8039120,1333.0,10.0,2025-12-02 16:40:11.580,8.0
PickPut,221,30,8040411,56538.0,20.0,2025-12-02 16:40:12.173,313.0
PickPut,221,30,8039775,56538.0,11.0,2025-12-02 16:40:13.493,313.0
PickPut,460,30,8040320,36804.0,2.0,2025-12-02 16:40:15.897,685.0
PickPut,434,30,8040336,10183.0,19.0,2025-12-02 16:40:16.123,79.0
PickPut,494,30,8039790,5291.0,1.0,2025-12-02 16:40:18.400,7993.0
PickPut,262,30,8040373,19837.0,9.0,2025-12-02 16:40:20.460,4356.0
PickPut,67,30,8041139,11167.0,10.0,2025-12-02 16:40:21.837,634798.0
PickPut,67,30,8041133,11167.0,8.0,2025-12-02 16:40:22.587,634798.0
PickPut,67,30,8041131,11167.0,5.0,2025-12-02 16:40:23.123,634798.0
PickPut,473,30,8039340,9824.0,1.0,2025-12-02 16:40:26.913,1135.0
PickPut,480,30,8041145,5696.0,1.0,2025-12-02 16:40:29.933,297.0
PickPut,460,30,8039787,7235.0,2.0,2025-12-02 16:40:36.087,317.0
PickPut,494,30,8040430,31296.0,2.0,2025-12-02 16:40:45.783,2060.0
PickPut,480,30,8039171,49881.0,1.0,2025-12-02 16:40:49.733,11759.0
PickPut,323,10,8039503,8905.0,17.0,2025-12-02 16:40:53.280,5545.0
PickPut,221,30,8039460,50003.0,2.0,2025-12-02 16:40:55.980,657065.0
PickPut,494,30,8040371,50354.0,1.0,2025-12-02 16:40:57.027,9358.0
PickPut,221,30,8039462,50003.0,2.0,2025-12-02 16:40:57.033,657065.0
PickPut,390,20,8041253,30366.0,1.0,2025-12-02 16:40:57.067,6959487.0
PickPut,460,30,8039747,41002.0,7.0,2025-12-02 16:40:57.277,18796.0
PickPut,390,20,8041254,30366.0,1.0,2025-12-02 16:40:57.397,6959487.0
PickPut,390,20,8041255,30366.0,1.0,2025-12-02 16:40:57.830,6959487.0
PickPut,390,20,8041256,30366.0,1.0,2025-12-02 16:40:58.270,6959487.0
PickPut,390,20,8041257,30366.0,1.0,2025-12-02 16:40:58.710,6959487.0
PickPut,390,20,8041258,30366.0,1.0,2025-12-02 16:40:59.003,6959487.0
PickPut,460,30,8039787,2385.0,1.0,2025-12-02 16:41:10.400,10755.0
PickPut,390,20,8041243,1284.0,1.0,2025-12-02 16:41:14.660,5280593.0
PickPut,471,30,8039212,7848.0,20.0,2025-12-02 16:41:17.853,19982.0
PickPut,460,30,8040337,49928.0,4.0,2025-12-02 16:41:28.450,3023.0
PickPut,460,30,8040333,49928.0,1.0,2025-12-02 16:41:30.420,3023.0
PickPut,434,30,8039438,3.0,5.0,2025-12-02 16:41:31.960,18056.0
PickPut,471,30,8040355,2362.0,20.0,2025-12-02 16:41:50.747,433.0
PickPut,480,30,8040396,5280.0,11.0,2025-12-02 16:41:51.700,3007.0
PickPut,494,30,8040365,4.0,12.0,2025-12-02 16:41:52.300,1122.0
PickPut,494,30,8040364,4.0,1.0,2025-12-02 16:41:55.400,1122.0
PickPut,221,30,8039460,11167.0,12.0,2025-12-02 16:41:59.633,634798.0
PickPut,460,30,8039787,306.0,20.0,2025-12-02 16:42:03.880,3767.0
PickPut,322,20,8041184,490.0,1.0,2025-12-02 16:42:07.900,11248.0
PickPut,67,30,8039169,53384.0,1.0,2025-12-02 16:42:09.277,3780.0
PickPut,262,30,8040380,19837.0,9.0,2025-12-02 16:42:16.307,4356.0
PickPut,471,30,8040322,45375.0,29.0,2025-12-02 16:42:18.760,2540.0
PickPut,221,30,8039163,56533.0,6.0,2025-12-02 16:42:23.913,306016.0
PickPut,473,30,8039474,2182.0,10.0,2025-12-02 16:42:23.943,3027.0
PickPut,488,30,8040344,54633.0,10.0,2025-12-02 16:42:27.177,9360.0
PickPut,460,30,8039812,714.0,15.0,2025-12-02 16:42:28.183,316.0
